180.000;8.429;1.534
180.200;8.429;1.509
180.400;8.429;1.546
180.600;8.429;1.554
180.800;8.429;1.546
181.000;8.429;1.546
181.200;8.429;1.540
181.400;8.429;1.544
181.600;8.429;1.553
181.800;8.429;1.554
182.000;8.429;1.557
182.200;8.429;1.548
182.400;8.429;1.538
182.600;8.429;1.551
182.800;8.429;1.536
183.000;8.429;1.521
183.200;8.429;1.553
183.400;8.429;1.557
183.600;8.429;1.531
183.800;8.429;1.539
184.000;8.429;1.534
184.200;8.429;1.552
184.400;8.429;1.563
184.600;8.429;1.532
184.800;7.717;1.558
185.000;7.717;1.537
185.200;7.717;1.545
185.400;7.717;1.546
185.600;7.717;1.562
185.800;7.717;1.575
186.000;7.717;1.547
186.200;7.717;1.559
186.400;7.717;1.572
186.600;7.717;1.550
186.800;7.717;1.550
187.000;7.717;1.535
187.200;7.717;1.534
187.400;7.717;1.528
187.600;7.717;1.513
187.800;7.717;1.500
188.000;7.717;1.514
188.200;7.717;1.498
188.400;7.717;1.489
188.600;7.717;1.492
188.800;7.717;1.480
189.000;7.717;1.476
189.200;7.717;1.487
189.400;7.717;1.477
189.600;7.717;1.492
189.800;7.717;1.480
190.000;7.717;1.474
190.200;7.717;1.447
190.400;7.717;1.432
190.600;7.717;1.432
190.800;7.717;1.445
191.000;7.717;1.432
191.200;7.717;1.421
191.400;7.717;1.425
191.600;7.717;1.424
191.800;7.717;1.389
192.000;7.717;1.397
192.200;7.717;1.416
192.400;7.717;1.413
192.600;7.717;1.386
192.800;7.717;1.389
193.000;7.717;1.392
193.200;7.717;1.362
193.400;7.717;1.392
193.600;7.717;1.373
193.800;7.717;1.369
194.000;7.717;1.364
194.200;7.717;1.385
194.400;7.717;1.384
194.600;7.717;1.386
194.800;7.717;1.374
195.000;7.717;1.343
195.200;7.717;1.369
195.400;7.717;1.353
195.600;7.717;1.398
195.800;7.717;1.363
196.000;7.717;1.386
196.200;7.717;1.379
196.400;7.717;1.345
196.600;7.717;1.357
196.800;7.717;1.339
197.000;7.717;1.368
197.200;7.717;1.341
197.400;7.717;1.367
197.600;7.717;1.357
197.800;7.717;1.329
198.000;7.717;1.361
198.200;7.717;1.341
198.400;7.717;1.336
198.600;7.717;1.334
198.800;7.717;1.337
199.000;7.717;1.315
199.200;7.717;1.318
199.400;7.717;1.320
199.600;7.717;1.302
199.800;7.717;1.336
200.000;7.717;1.323
200.200;7.717;1.326
200.400;7.717;1.334
200.600;7.717;1.340
200.800;7.717;1.337
201.000;7.717;1.369
201.200;7.717;1.355
201.400;7.717;1.318
201.600;7.717;1.334
201.800;7.717;1.336
202.000;7.717;1.341
202.200;7.717;1.342
202.400;7.717;1.341
202.600;7.717;1.324
202.800;7.717;1.330
203.000;7.717;1.295
203.200;7.717;1.305
203.400;7.717;1.305
203.600;7.717;1.344
203.800;7.717;1.313
204.000;7.717;1.302
204.200;7.717;1.319
204.400;7.717;1.321
204.600;7.717;1.327
204.800;7.717;1.359
205.000;7.717;1.322
205.200;7.717;1.303
205.400;7.717;1.356
205.600;7.717;1.341
205.800;7.717;1.325
206.000;7.717;1.329
206.200;7.717;1.321
206.400;7.717;1.342
206.600;7.717;1.306
206.800;7.717;1.318
207.000;7.717;1.312
207.200;7.717;1.334
207.400;7.717;1.312
207.600;7.717;1.320
207.800;7.717;1.354
208.000;7.717;1.328
208.200;7.717;1.304
208.400;7.717;1.312
208.600;7.717;1.330
208.800;7.717;1.308
209.000;7.717;1.325
209.200;7.717;1.313
209.400;7.717;1.327
209.600;7.717;1.300
209.800;7.717;1.338
210.000;7.717;1.318
210.200;7.717;1.334
210.400;7.717;1.313
210.600;7.717;1.331
210.800;7.717;1.320
211.000;7.717;1.337
211.200;7.717;1.336
211.400;7.717;1.318
211.600;7.717;1.318
211.800;7.717;1.315
212.000;7.717;1.336
212.200;7.717;1.338
212.400;7.717;1.348
212.600;7.717;1.330
212.800;7.717;1.330
213.000;7.717;1.315
213.200;7.717;1.345
213.400;7.717;1.305
213.600;7.717;1.323
213.800;7.717;1.309
214.000;7.717;1.337
214.200;7.717;1.313
214.400;7.717;1.318
214.600;7.717;1.309
214.800;7.717;1.326
215.000;7.717;1.335
215.200;7.717;1.335
215.400;7.717;1.338
215.600;7.717;1.305
215.800;7.717;1.330
216.000;7.717;1.330
216.200;7.717;1.318
216.400;7.717;1.302
216.600;7.717;1.304
216.800;7.717;1.308
217.000;7.717;1.301
217.200;7.717;1.318
217.400;7.717;1.316
217.600;7.717;1.321
217.800;7.717;1.337
218.000;7.717;1.320
218.200;7.717;1.311
218.400;8.860;1.312
218.600;8.860;1.305
218.800;8.860;1.328
219.000;8.860;1.334
219.200;8.860;1.337
219.400;8.860;1.298
219.600;8.860;1.352
219.800;8.860;1.341
220.000;8.860;1.354
220.200;8.860;1.348
220.400;8.860;1.339
220.600;8.860;1.391
220.800;8.860;1.403
221.000;8.860;1.411
221.200;8.860;1.402
221.400;8.860;1.407
221.600;8.860;1.407
221.800;8.860;1.420
222.000;8.860;1.442
222.200;8.860;1.450
222.400;8.860;1.426
222.600;8.860;1.475
222.800;8.860;1.471
223.000;8.860;1.485
223.200;8.860;1.491
223.400;8.860;1.501
223.600;8.860;1.524
223.800;8.860;1.532
224.000;8.860;1.514
224.200;8.860;1.533
224.400;8.860;1.542
224.600;8.860;1.536
224.800;8.860;1.554
225.000;8.860;1.535
225.200;8.860;1.539
225.400;8.860;1.579
225.600;8.860;1.572
225.800;8.860;1.598
226.000;8.860;1.598
226.200;8.860;1.604
226.400;8.860;1.613
226.600;8.860;1.634
226.800;8.860;1.632
227.000;8.860;1.604
227.200;8.860;1.619
227.400;8.860;1.648
227.600;8.860;1.645
227.800;8.860;1.627
228.000;8.860;1.624
228.200;8.860;1.657
228.400;8.860;1.661
228.600;8.860;1.642
228.800;8.860;1.660
229.000;8.860;1.648
229.200;8.860;1.666
229.400;8.860;1.684
229.600;8.860;1.671
229.800;8.860;1.675
230.000;8.860;1.694
230.200;8.860;1.668
230.400;8.860;1.693
230.600;8.860;1.708
230.800;8.860;1.725
231.000;8.860;1.679
231.200;8.860;1.668
231.400;8.860;1.723
231.600;8.860;1.694
231.800;8.860;1.695
232.000;8.860;1.690
232.200;8.860;1.704
232.400;8.860;1.712
232.600;8.860;1.712
232.800;8.860;1.694
233.000;8.860;1.688
